F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Class
8311.34,0,4132.98,-9.4172,11.1456,1,14.679,-12.0327,0.72,-1880.58,3901.13,-11.622,15.336,-37.347,-2743.3,-89213.48,-7.42335,6357.44,2.0982,30.96,True
8011.86,1,3760.21,-15.162,10.2867,0,11.4627,-11.4468,1.72,-1971.68,5667.93,-7.36328,14.2119,-53.73,-3173.9,-89220.986,-7.7409,7689.44,7.878,,True
9605.86,0,3788.76,-15.366,10.3065,1,10.6443,-10.86468,0.72,-3662.68,3485.13,-7.8474,14.1996,-57.26,-2933.18,-89222.412,-8.6376,2073.04,4.6551,,True
8731.26,0,3255.38,-8.9522,11.0433,0,13.0716,-13.0032,0.72,-1419.74,3680.42,-11.23,15.687,-44.056,-3067.1,-89190.68,-8.2338,7018.72,4.4046,,False
8225.06,0,3655.88,-10.165,10.0212,0,18.135,-14.76,1.72,-1490.956,3689.67,-7.907,14.6487,-36.7973,-3249.18,-89078.4,-9.5349,6664.84,3.4623,,True
9347.26,1,4065.78,-9.0432,10.7322,1,18.087,-11.5635,1.72,-1527.61,3780.53,-10.124,13.8636,-67.05,-1442.3,-89279.5,-7.1418789,6683.1,2.0109,,False
8263.24,0,3786.24,-13.464,13.428,1,10.9041,-11.7795,0.72,-1470.65,4457.03,-7.4494,15.687,-58.82,-3245.44,-86538.3,-7.8087,5102.64,2.6022,30.96,True
12656.86,1,3616.18,-10.2692,11.4759,1,11.2503,-19.281,0.72,-1474.179,3601.63,-11.228,12.6264,-38.915,-3043.88,-89275.42,-9.7287,4791.04,4.953,30.52,False
7768.46,1,1211.78,-8.6902,11.652,0,14.814,-10.97061,0.72,-3474.68,3837.93,-8.7914,15.276,-41.197,-3586.7,-89349,-13.968,6965.26,3.8136,25.78,False
8764.06,0,3703.96,-10.76,10.4658,1,10.7211,-14.673,0.72,-1633.58,3640.16,-9.454,19.185,-38.137,-2934.92,-89169.18,-7.8594,3379.04,3.651,,True
8010.26,0,3809.91,-8.7394,13.806,1,10.3992,-13.3797,0.72,-1423.07,3809.09,-13.392,14.7339,-36.3553,-3523.7,-89274.8,-9.8394,13601.04,2.1231,29.2,False
10720.86,0,3972.08,-10.3112,11.2188,1,14.367,-11.8362,1.72,-1370.98,3799.88,-11.812,12.55323,-50.75,-2934.5,-88829.5,-7.1724,6306.64,4.788,30.02,False
8793.86,0,3122.88,-8.933,9.30117,0,12.7203,-13.89,1.72,-1384.78,2944.23,-7.8298,15.426,-53.07,-3037.86,-89223.806,-7.17864,6303.64,3.7182,30.58,True
10062.26,0,4140.28,-9.5528,16.314,0,17.382,-13.6425,0.72,-1612.48,3866.13,-9.4,13.5801,-41.462,-2955.84,-89278.4,-7.27959,6423.04,7.41,,True
8622.64,0,2994.08,-8.9718,10.9689,1,10.8432,-11.1705,0.72,-897.88,3603.53,-12.658,23.106,-40.55,-3063.48,-89258.48,-19.716,4523.04,7.617,33.92,True
8200.66,1,3672.88,-9.2314,11.055,0,18.498,-12.4146,1.72,-1387.94,4164.83,-7.5944,18.012,-45.776,-3376.5,-89248.198,-7.24059,6637.64,2.8758,30.66,False
8295.52,1,3458.38,-9.4764,9.44862,0,12.012,-17.052,0.72,-1505.11,3743.377,-14.168,18.852,-40.889,-5926.9,-194776.3,-7.26543,6744.98,1.85424,,False
8905.86,1,3834.87,-11.156,10.3431,1,23.145,-13.6542,1.72,-1578.46,3721.07,-9.854,17.457,-48.25,-400.9,-89237.206,-7.4565,6676.86,1.93785,,True
8891.46,1,6548.78,-8.64712,12.6,0,11.2269,-10.84329,1.72,-5866.68,4158.33,-9.492,15.543,-37.889,237.1,-89311.46,-9.0108,7826.64,1.89255,,True
7796.46,1,3755.97,-13.244,11.9022,1,12.9387,-15.216,1.72,-1546.01,3752.96,-8.0018,13.2669,-38.904,-3549.3,-89246.294,-7.21605,5728.84,2.3112,33.76,True
8391.44,0,3820.73,-12.772,10.4379,0,10.38306,-15.021,1.72,-1560.21,3912.63,-10.382,17.181,-43.629,-3101.498,-89306.94,-7.2873,8941.04,4.6353,29.26,False
7425.86,0,3720.42,-10.852,10.3056,1,10.7928,-11.5887,1.72,-1950.68,3860.33,-9.968,12.8385,-42.716,-3378.5,-89167.02,-12.048,7974.44,2.8047,,True
8914.86,0,3939.68,-9.1302,9.8082,1,12.7053,-11.1354,1.72,-2551.68,3874.53,-10.79,12.639,-63.53,-2778.9,-89222.706,-7.166142,6711.4,2.0091,29.28,True
10242.86,0,3952.58,-9.4484,15.888,1,10.6731,-11.9562,0.72,-1553.19,3785.73,-10.466,13.0506,-40.119,-2968.66,-89211.52,-7.17729,4645.04,5.571,,True
10644.86,0,3945.28,-10.722,9.606,1,13.665,-12.7164,1.72,-1398.86,5324.93,-7.4508,12.9132,-47.75,-2744.1,-89196.14,-7.16544,7094.84,3.6348,27.2,False
8035.26,1,3165.98,-8.8786,11.4036,0,10.725,-11.7936,0.72,-2106.48,4324.93,-7.6688,15.483,-36.12212,-3435.3,-89183.14,-7.1817,2807.04,3.4221,,True
8382.48,0,3976.18,-9.8774,12.498,1,20.835,-11.6337,1.72,-1409.38,3830.04,-13.424,20.604,-38.617,-3069.76,-89217.998,-7.18917,6847.298,5.655,,False
7606.66,0,3840.73,-11.402,11.727,1,10.41936,-23.733,1.72,-1525.85,3932.53,-10.602,12.7782,-39.455,-3108.82,-89086.24,-7.38279,6734.84,9.438,,True
10389.26,0,3660.78,-11.194,13.29,0,13.689,-14.934,1.72,-1444.75,3491.03,-10.006,13.4214,-45.392,-2701.7,-89281.52,-7.5561,6415.24,2.5458,30.5,True
8605.56,0,3745.54,-11.632,9.39861,1,14.094,-11.1834,1.72,-1243.78,3469.63,-8.1392,18.726,-50.47,-2956.62,-89373.84,-9.3111,6444.24,3.0717,29.12,False
11810.86,0,2775.78,-8.6742,10.4856,1,20.397,-11.5926,0.72,-1615.98,3678.25,-10.196,12.8172,-43.372,-2528.7,-89258.24,-10.197,6922.94,2.2221,,False
9990.26,0,3609.58,-9.869,12.522,1,10.6266,-11.4966,1.72,-1219.68,3571.93,-9.944,13.2192,-38.685,-3041,-89111.72,-8.7474,4069.04,5.688,26.56,False
8538.04,1,4268.18,-8.866,9.246876,1,10.7529,-12.7413,0.72,-1546.03,3835.43,-10.974,14.0448,-39.336,-3050.84,-89604.3,-7.29366,4121.04,6.354,,False
7454.86,1,3676.08,-10.1698,12.054,0,10.44504,-13.77,1.72,-1617.48,6751.93,-7.34076,13.0335,-39.881,-3250.18,-89164.74,-7.1401289,13547.04,4.2834,30.8,True
8830.46,1,3765.33,-12.02,12.957,0,10.9842,-13.974,1.72,-1405.25,3418.33,-7.3355,13.7889,-45.606,-2632.7,-89228.506,-17.154,7424.64,1.9974,,False
8295.58,1,3737.23,-12.394,11.6829,1,11.8881,-12.1515,1.72,-1697.38,3837.43,-9.86,16.011,-38.236,-3493.1,-89218.686,-8.4567,7506.64,2.5527,,True
9029.46,0,2970.48,-8.61914,10.104,1,10.6152,-17.748,0.72,-1470.63,3682.47,-8.9694,13.4736,-45.493,-2841.9,-89254.632,-7.1401273,5203.44,2.259,,False
8561.74,1,3900.98,-10.714,10.7037,1,15.852,-12.3792,0.72,-1285.88,3798.89,-10.43,13.9395,-45.937,-3049.84,-89201.56,-7.17669,6502.24,8.475,,False
8929.46,0,4780.18,-8.9022,9.7881,1,11.2941,-13.4856,0.72,-1608.38,4046.13,-9.228,13.4265,-51.85,-2908.38,-89097.28,-7.161987,4797.04,4.3209,31.32,True
11136.86,1,3926.48,-10.035,10.0341,1,11.7723,-14.616,1.72,-1511.43,3868.73,-8.7734,12.7926,-38.306,187.1,-89057.42,-7.148163,5996.44,1.85328,,False
8409.48,1,3652.28,-9.231,10.8081,1,12.2532,-12.1017,1.72,-1781.18,4176.73,-8.0162,18.903,-37.693,-3120.122,-89225.618,-7.40346,7012.52,12.873,33.64,True
7472.06,1,4010.88,-10.01,10.6257,0,12.3777,-13.806,0.72,-1495.41,5394.93,-7.6842,12.8298,-42.326,-2171.1,-89238.748,-8.7594,7419.84,1.87539,29.12,False
8131.86,0,4057.08,-9.0226,14.106,0,11.3466,-11.1675,1.72,-1216.58,4859.93,-7.6648,15.324,-38.945,-3123.508,-89231.724,-11.178,7039.08,3.5985,27.46,False
7173.06,1,4829.78,-8.9194,14.958,0,17.709,-12.5265,1.72,-1544.64,5134.93,-7.9522,13.2999,-51.76,-3088.896,-89278.26,-11.76,6899.84,8.349,,True
8400.94,0,3659.68,-10.936,11.7948,1,10.923,-11.9721,1.72,-1541.65,3747.36,-8.5964,22.566,-37.354,-3148.48,-89245.164,-7.141332,7681.84,10.038,,False
8059.06,0,3768.07,-14.656,14.751,1,11.0757,-12.5835,0.72,-1649.78,3761.41,-10.82,14.5065,-47.39,-3291.44,-89269.4,-7.42221,3707.04,3.4608,,True
9583.06,1,3715.25,-11.636,10.0803,0,14.529,-11.0037,0.72,-1240.68,3343.53,-8.4176,13.9008,-41.623,-3071.18,-89213.6,-7.14267,6462.04,11.535,32.4,True
14974.86,0,3752.71,-10.764,11.1831,1,15.993,-12.0435,0.72,-2074.48,3874.93,-9.866,12.42897,-93.42,-3057.42,-89290.66,-7.31199,7028.36,3.5754,28.14,False
9273.86,1,3718.66,-11.956,12.294,0,11.8578,-15.087,0.72,-1505.91,3495.03,-9.348,14.8539,-38.662,-2936.16,-89230.936,-7.9425,5423.44,3.8466,32.4,True
11086.86,1,3743.2,-12.738,9.37395,1,12.2313,-12.1299,0.72,-1435.12,3681.92,-11.4,12.7575,-48.32,-3006.48,-89326.14,-7.40115,6969.06,3.6942,26.54,False
8494.4,0,3601.78,-9.5916,11.1357,1,15.519,-13.86,0.72,-1449.65,3590.03,-8.7756,17.112,-42.046,-3158.26,-89196.28,-9.8328,6439.24,2.1942,,True
8388.7,0,3867.47,-8.9422,12.504,0,14.991,-12.609,0.72,-1734.98,4091.83,-8.6952,19.323,-66,-3181.02,-87904.7,-7.4961,6797.98,2.9514,31.5,False
14854.86,1,3153.08,-8.7314,10.131,1,17.013,-16.956,1.72,-1541.85,3744.234,-11.618,12.45588,-36.7723,-3076.48,-89197.46,-7.146744,6889.48,7.044,,True
8153.86,0,3873.44,-10.462,12.696,1,15.798,-16.491,0.72,-1394.35,3858.63,-10.23,12.9087,-37.276,-3004.96,-89223.18,-7.1408046,7197.84,3.7917,30.08,False
9611.86,1,3464.58,-9.6076,10.9611,1,10.9614,-11.9652,1.72,-1412.5,3672.86,-14.37,12.9831,-36.3617,-3114.88,-89046.24,-7.36587,5017.44,3.0951,27.04,False
9173.06,0,3829.11,-13.766,11.3469,0,10.38687,-11.4597,1.72,-1346.38,3845.93,-9.414,14.2494,-50.93,-2737.9,-89250.928,-7.40091,11793.04,3.198,,False
8675.06,1,3924.18,-9.5538,11.0166,1,10.6215,-13.857,0.72,-1457.32,3900.13,-8.5328,18.003,-43.824,-3066.44,-89245.62,-7.38453,8233.04,14.697,29.08,False
10099.06,1,4139.78,-9.4834,10.0326,0,12.8601,-10.93422,0.72,-1096.88,4809.93,-7.4334,12.9468,-43.631,-3001.44,-89222.778,-11.082,5888.64,8.118,,True
6783.06,0,3935.48,-8.8132,13.272,0,11.6472,-11.2902,1.72,-1305.18,3777.43,-11.158,12.4941,-50.02,-3079.56,-89201.2,-15.087,5431.84,3.7239,,True
9049.26,0,3735.05,-10.4294,12.411,0,17.133,-13.6704,1.72,-1456.93,3251.43,-7.537,13.5747,-38.954,-3080.34,-89088.8,-8.2638,6598.24,9.219,35.58,True
8563.44,1,3744.21,-12.27,13.572,1,12.5373,-13.2795,1.72,-1553.44,3724.24,-9.316,21.417,-36.632,-2801.5,-89238.52,-7.20759,7095.24,2.0427,32.8,True
7718.86,1,4175.18,-9.7262,12.3,0,11.5626,-11.6373,0.72,-1182.48,3959.53,-9.994,13.3308,-61.01,-3053.02,-89244.546,-9.3261,5248.64,8.106,33.76,True
11382.86,0,4032.68,-10.764,10.1724,0,11.4603,-12.8205,1.72,-1690.58,4715.73,-7.9396,12.6306,-37.39,-2920.5,-89225.586,-8.0553,5229.04,5.538,26.26,False
8656.06,1,3710.35,-11.072,11.7987,1,12.6651,-11.9577,0.72,-1411.42,3072.63,-7.7638,18.996,-43.604,-2719.9,-89206.5,-8.1459,6165.64,2.3178,,False
8682.26,0,7726.78,-8.58258,13.188,0,13.416,-13.6275,1.72,-1682.68,4200.63,-9.316,14.5548,-37.536,-3056.22,-88995.9,-8.1357,7017.74,11.646,,False
15506.86,1,4256.68,-8.8708,14.352,0,10.6476,-11.367,1.72,-1984.28,4238.63,-7.4996,12.53694,-56.25,-2912.08,-89242.428,-7.6923,1989.04,5.037,28.7,True
8232.86,1,3806.068,-9.451,13.578,1,14.808,-11.8749,0.72,-1513.82,3914.93,-8.4734,14.4261,-75.78,-3117.356,-88908.5,-25.377,6497.04,4.5012,,False
8327.06,0,4134.08,-9.076,9.8031,0,12.3027,-17.328,1.72,-1554.84,4019.33,-9.506,17.625,-50.01,-3101.466,-89238.662,-10.359,6062.44,3.3231,35.36,True
8482.66,1,3570.58,-9.5058,10.8366,0,10.7787,-18.018,1.72,-1537.19,3716.66,-8.3146,15.387,-38.443,-3166.1,-89074.7,-17.502,3439.04,4.164,,True
10023.26,1,3100.48,-8.758,12.2043,0,13.245,-11.2674,0.72,-2036.48,3741.631,-8.0428,12.9462,-36.2037,-2864.5,-89527.5,-12.255,6936.6,2.1006,,False
8670.46,0,3934.88,-9.7012,14.238,1,11.6811,-11.664,0.72,-1354.88,3876.13,-8.0946,17.034,-47.99,-1253.5,-89238.654,-7.473,5868.44,1.94727,,True
8402.72,1,4527.68,-9.0478,10.3605,0,10.40361,-11.5233,1.72,-1143.98,3882.13,-10.724,18.879,-47.67,-3006.12,-89274.22,-10.662,-1956.96,5.751,,False
9551.06,1,3715.76,-10.584,9.5454,1,16.155,-12.5772,1.72,-1528.25,3523.93,-8.5764,13.5186,-51.32,-3029.24,-89236.652,-7.24668,6445.04,5.223,28.62,False
9805.06,1,3362.08,-8.8636,9.46119,1,13.746,-10.97274,0.72,-3176.68,3785.78,-8.5918,13.1805,-37.664,-3062.1,-89243.628,-7.30476,6867.7,4.992,,True
7853.86,0,1889.78,-8.65104,9.8961,0,11.5146,-13.794,0.72,-1646.58,4123.13,-7.568,14.3481,-74.43,-3691.1,-89272.16,-7.14309,5900.04,2.7219,25.96,False
8425.04,0,3870.79,-11.886,9.7254,1,10.788,-20.082,0.72,-1540.27,4178.33,-8.6316,15.474,-50.46,-2950.64,-89233.7,-7.39998,4113.04,2.7975,31.08,True
9370.06,1,3631.38,-10.2374,17.427,0,10.5525,-13.842,1.72,-1514.85,3692.59,-9.424,13.3593,-40.077,-3098.448,-89230.69,-7.26795,10645.04,7.851,29.84,True
10183.26,0,4556.68,-8.9104,12.1185,1,12.2094,-11.4945,1.72,-1274.38,5113.93,-7.4848,13.0041,-47.96,-2134.3,-87523.9,-7.7301,6999.82,2.3847,,False
8419.92,0,3816.28,-10.0726,14.142,1,16.209,-12.5832,1.72,-1581.18,3890.73,-9.0262,18.714,-50.85,-3059.94,-89412.26,-9.231,6603.44,2.1231,33.48,True
8433.892,1,3124.08,-8.7412,12.1668,0,12.9336,-11.7819,0.72,-1862.98,4262.33,-7.4084,17.7,-36.3676,-3134.1,-90767.7,-12.15,6278.44,7.479,35.22,True
8739.26,1,4069.68,-9.455,14.1,0,11.1504,-14.451,1.72,-1632.48,3988.83,-9.582,17.367,-42.598,-2848.1,-89185.14,-7.23642,7535.44,3.8043,32,True
8120.66,1,3292.28,-8.7628,12.819,0,14.256,-11.91,1.72,-1722.38,4034.23,-7.5236,13.1115,-59.97,-3149.04,-89212.64,-8.5947,6356.84,5.262,,True
10015.66,1,3869.06,-12.494,12.1722,1,13.404,-11.5806,1.72,-1239.38,3799.69,-9.956,12.8361,-40.22,-2962.54,-89201.5,-7.7172,6117.24,5.715,,False
8929.86,1,3835.41,-8.879,9.591,1,12.9495,-18.39,0.72,-1449.02,4476.23,-7.37166,13.4736,-36.6488,-2982.86,-89203.62,-8.5923,7133.04,3.7968,,False
10122.26,1,3715.55,-11.15,11.5575,1,11.3295,-11.3628,0.72,-2165.28,3684.63,-11.618,13.4295,-43.466,-3052.6,-89274.1,-10.506,5428.84,7.362,,True
9220.06,1,3838.64,-14.048,12.405,1,11.3922,-16.107,0.72,-1552.2,3895.13,-10.938,12.6798,-45.721,-2583.9,-89252.684,-10.563,6817.48,2.1867,32.02,True
7334.26,1,4743.28,-8.857,11.1423,1,10.33092,-12.2424,1.72,-1641.38,3838.03,-16.088,12.5775,-44.692,-3006.86,-89280.32,-7.1402263,15335.04,4.071,,False
7507.66,0,3749.57,-9.2492,9.9768,1,11.988,-11.9988,1.72,-1459.53,3857.53,-8.397,13.0644,-40.879,-3432.1,-89288.66,-7.37952,5604.64,2.0571,,False
7217.66,1,4103.38,-9.7074,11.2518,1,10.8117,-11.6094,1.72,-1478.899,4020.43,-10.13,12.7974,-48.57,-3057.6,-89580.7,-7.7388,8292.04,6.102,30.68,False
4296.86,1,3614.08,-9.914,12.1962,1,11.3229,-11.0469,1.72,-3104.68,4031.73,-8.2112,12.46008,-43.093,-3510.3,-89133.88,-7.40847,6764.38,2.7798,31.1,True
8686.66,1,3726.43,-11.962,9.45009,0,11.9919,-10.91301,1.72,293.32,3441.83,-8.0644,12.9828,-66.66,-3119.474,-89247.612,-13.617,6649.4,3.4668,,False
7467.66,0,3663.78,-10.646,11.0799,0,11.658,-11.2212,1.72,-1347.18,3699.74,-11.866,12.7917,-41.301,-3147.22,-89235.933,-7.6941,5607.04,8.085,30.04,True
8411.58,1,3343.98,-9.0358,13.191,0,17.073,-22.221,1.72,-1523.49,3756.23,-9.0708,26.085,-36.7522,-3136.24,-89182.2,-8.1261,6460.64,12.531,33.9,True
7924.66,0,3697.68,-11.626,11.142,0,12.1005,-13.3281,0.72,-1649.48,3808.33,-10.598,14.2707,-67.64,-3536.9,-89196.98,-8.145,7015.78,2.91,29.86,False
8448.658,1,3687.98,-9.9214,13.602,1,13.1364,-18.273,0.72,-1526.81,4196.93,-7.4186,17.304,-50,-3259.8,-89149.72,-8.5446,6359.44,2.4051,33.78,True
11862.86,0,3856.38,-10.902,12.2157,0,11.7021,-11.8818,1.72,-1820.08,3847.83,-8.8342,12.7029,-43.631,-2764.9,-89244.468,-7.18587,5339.84,3.1452,,True
9267.06,0,3925.88,-10.646,11.1981,0,16.512,-10.91793,0.72,-3327.68,3855.63,-10.808,15.435,-52.9,-2262.7,-89213.78,-7.21542,7040.56,2.6805,28.9,False
10278.06,0,3737.73,-13.636,10.2522,1,10.5849,-15.366,1.72,-1613.18,3705.64,-12.206,12.636,-45.327,-3123.25,-89225.158,-7.8351,507.04,7.386,31.9,True
8401.46,0,3752.83,-11.782,13.011,0,14.67,-10.91952,0.72,-3260.68,3818.87,-10.994,13.9275,-85.87,-3254.8,-89015.3,-9.3168,7024.06,2.7318,31.62,False
9885.46,1,3688.98,-10.3544,10.4406,0,15.837,-14.643,1.72,-1544.23,3646.95,-9.448,13.8957,-47.86,-1739.3,-89226.842,-17.877,6949.7,1.9908,31.76,False
8737.26,0,3321.08,-9.2162,9.5454,1,12.4377,-12.5967,0.72,-1477.878,2278.93,-7.4496,17.394,-57.15,-2857.7,-89206.38,-7.40766,6956.46,2.2062,,False
8276.7,1,3841.88,-17.34,13.488,0,15.402,-12.0621,1.72,-2015.68,4232.53,-8.9928,14.1255,-37.629,-2962.28,-89224.414,-7.7556,6486.64,3.03,,True
8388.9,1,4974.78,-8.6752,10.9065,0,13.833,-11.6397,1.72,-1504.32,5052.93,-7.5432,16.101,-48.57,-3049.7,-89134.66,-7.26519,6359.84,5.781,27.56,False
10970.86,0,5600.78,-8.62314,9.29883,1,11.9343,-15.21,1.72,-1484.4309,3798.98,-9.76,12.942,-58.31,-2520.9,-89235.904,-9.8616,5555.24,2.9532,,False
8463.22,0,3734.57,-13.568,11.1075,0,14.895,-14.022,0.72,-1491.893,3506.93,-8.2642,24.393,-36.12271,-3354.3,-89446.9,-9.7143,6497.84,2.3199,,True
7993.06,0,3797.237,-12.536,12.0786,0,14.73,-12.9645,1.72,-1473.692,3857.43,-8.8472,13.4916,-39.32,-3125.5,-89212.36,-9.1665,6486.04,4.4718,,True
10230.66,1,3963.08,-9.8818,11.5422,1,11.7042,-20.079,0.72,-1483.0139,5410.93,-7.4034,12.8424,-45.135,-2267.9,-89062.84,-7.1423184,6720.9,2.2902,,False
9433.06,1,3710.26,-11.718,9.9048,1,10.9413,-11.0928,0.72,-2554.68,3740.019,-9.882,13.7358,-39.869,-3083.14,-89014.5,-7.31907,9187.04,6,31.86,True
12326.86,1,4618.58,-8.8664,13.047,0,10.32414,-11.8734,1.72,-1422.16,3779.49,-12.178,12.6042,-53.4,-2637.1,-89282.54,-13.398,-9324.96,3.1608,,False
9243.66,0,3720.6,-9.3608,12.951,1,10.4934,-17.286,1.72,-1428.45,3709.83,-11.898,13.9719,-68.3,-3060.4,-89361.24,-7.4622,9625.04,10.524,27.82,False
8780.66,0,6684.78,-8.5644,10.7772,0,16.608,-21.234,0.72,-1518.25,5467.93,-7.518,17.688,-45.578,-2710.1,-89235.146,-8.3793,7034.06,3.396,,False
8675.06,0,3872.75,-13.064,14.481,0,19.179,-20.769,0.72,-1542.59,3878.03,-13.726,14.4513,-48.95,-2946.12,-89386.58,-7.9689,7060.64,3.8616,,False
8714.86,1,3702.09,-10.788,9.966,0,11.7894,-16.977,0.72,-1429.7,3573.53,-9.1964,14.8683,-42.308,-3080.94,-89308.04,-11.196,6160.04,6.603,,True
18424.86,1,3317.88,-8.7466,10.1499,1,13.485,-12.3903,1.72,-1707.38,3705.23,-8.071,12.49476,-58.12,-2962.06,-89250.372,-7.8942,7120.24,4.713,27.12,False
9114.86,1,4212.78,-9.0552,13.089,0,11.8311,-12.8286,0.72,-1350.78,3983.83,-8.2392,14.6127,-40.045,-2826.9,-89220.866,-10.59,7559.84,4.1499,29.08,False
8273.84,0,4005.18,-9.5156,10.3797,1,22.485,-14.715,0.72,-1587.38,3885.23,-11.468,16.836,-41.273,-3107.99,-89185.34,-11.334,6678.86,4.2501,,True
8856.66,0,3541.38,-9.6794,12.588,1,17.334,-11.7516,0.72,-1464.62,3676.69,-9.606,13.0989,-36.819,-3139.46,-89223.344,-7.6272,6889.2,4.761,27.36,False
8390.92,0,4061.08,-9.4128,14.91,0,11.5335,-13.5402,0.72,-1456.03,5082.93,-7.6618,21.411,-45.468,-2799.3,-89220.336,-8.3763,7267.84,2.1372,31.54,False
9167.26,0,3390.48,-9.2,14.448,0,17.523,-18.513,1.72,-1557.08,3716.24,-14.52,13.2591,-38.297,-3191.26,-89173.66,-7.19097,6512.64,2.6088,33.34,True
8304.9,0,3733.29,-11.014,12.363,1,11.4009,-11.3616,0.72,-1149.38,3252.33,-7.38678,16.653,-43.057,-3120.932,-89261.94,-7.24695,5034.04,12.306,30.72,True
9064.66,1,3694.08,-12.402,10.6932,0,10.7322,-11.4309,0.72,-1411.72,3644.02,-11.966,12.49722,-41.982,-3130.14,-88589.9,-8.3298,2387.04,9.747,32.32,True
10155.06,1,4050.58,-9.3726,9.7086,1,12.8802,-11.301,1.72,-1343.58,4810.93,-7.3997,12.7935,-51.93,-3024.3,-89213.34,-13.446,6206.84,7.935,27.86,False
8202.06,1,3521.78,-9.1986,9.549,0,11.7609,-11.3958,0.72,-1510.22,3757.77,-11.528,14.1471,-43.385,-3146.42,-89181.06,-7.42431,6855.602,6.96,,False
9732.26,1,3992.68,-9.1614,10.3104,0,15.693,-12.3585,1.72,-1711.18,3943.03,-8.74,13.7439,-46.61,-2253.1,-89005.9,-7.167417,6973.74,2.3502,31.42,True
6232.86,1,3981.78,-8.7944,10.5717,1,13.551,-10.9971,1.72,-565.98,4345.53,-7.7784,12.4776,-40.195,-3084.12,-89169.8,-7.584,7198.84,3.6777,25.32,False
7601.46,0,3844.61,-11.946,10.5354,0,13.431,-14.766,1.72,-1424.29,3783.36,-12.888,12.8829,-45.734,-3085.684,-89244.608,-7.26309,6265.24,8.298,32.1,True
8574.92,0,3809.29,-13.216,9.8025,0,10.8432,-15.087,1.72,-1620.58,4024.23,-9.1412,13.7877,-39.241,-3061.34,-89215.58,-9.8088,7721.84,2.7453,,False
8343.86,0,3833.51,-14.204,14.07,0,13.1529,-18.546,1.72,-1478.238,4352.73,-8.083,17.163,-47.21,-3092.722,-89304.8,-7.26747,6893.62,10.26,,False
7863.26,0,3923.18,-13.058,11.6019,1,10.5669,-11.3361,0.72,-1968.28,7889.93,-7.496,14.0037,-71.1,-3083.02,-86158.3,-8.1945,8893.04,11.799,,False
8743.06,1,3701.09,-12.332,13.755,1,12.6984,-11.4846,1.72,-1065.88,3531.13,-9.88,14.4411,-48.33,-3108.77,-89513.7,-14.505,6061.04,4.815,29.3,False
8277.5,0,3742.79,-10.564,12.2043,0,11.007,-11.9073,1.72,-1322.48,3689.36,-8.7134,13.9557,-37.805,-3116.47,-89081.36,-7.8738,4297.04,5.925,33,True
8323.82,1,3938.08,-9.9918,9.7392,1,16.275,-11.1789,0.72,-2238.58,3903.93,-11.57,15.0138,-46.99,-3084.82,-89141.16,-7.5033,6950.28,5.907,,True
5930.86,0,3895.7,-10.724,12.624,0,13.92,-12.5793,0.72,-1438.58,4486.03,-8.1002,12.7101,-59.24,-3116.858,-89199.3,-7.746,7030,3.261,,False
8143.06,1,2519.78,-8.63954,11.7669,1,14.787,-13.2402,1.72,-1696.48,3780.56,-10.084,12.8277,-43.177,-3630.1,-89230.742,-7.29573,6520.64,2.1387,,True
8796.46,0,3831.11,-8.8916,12.0294,1,10.7187,-18.18,0.72,-1532.43,4010.83,-8.442,13.9683,-43.773,-2908.94,-89224.926,-8.1609,7337.64,2.4855,,False
12910.86,1,3875.21,-11.982,12.306,0,15.489,-11.3886,1.72,-2312.58,3806.47,-14.798,12.48003,-42.639,-3022.96,-89286.84,-9.8037,6570.84,6.948,34.88,True
8259.36,1,4124.38,-8.9016,15.777,1,10.8717,-14.517,0.72,-1613.08,4026.43,-9.516,13.5111,-39.204,-3101.074,-89241.462,-7.145661,7427.04,11.61,30.06,True
9030.06,1,3718.23,-11.222,11.2536,1,12.6957,-15.351,0.72,-1539.12,3727.536,-7.8922,14.2362,-40.547,-2832.9,-89187,-7.21836,7198.24,2.0943,,True
9740.46,1,3767.42,-11.822,12.579,0,11.1183,-12.5265,1.72,-1638.08,3452.63,-7.9368,13.8138,-43.111,-1550.7,-89238.466,-7.2093,4547.04,1.96428,,True
9327.06,1,3836.43,-10.896,12.411,1,12.8709,-11.1729,0.72,-1747.78,3757.06,-13.004,13.9761,-41.804,-2841.9,-89236.184,-16.359,6580.84,3.5559,,False
8817.46,0,4023.38,-9.5996,9.37188,1,10.34121,-11.3355,0.72,-1433.29,3919.33,-8.362,15.456,-42.15,-432.9,-89191.44,-7.37121,-4154.96,1.89867,27.98,True
8364.44,0,3473.28,-9.2828,12.543,1,10.5261,-11.4423,1.72,-2327.88,4429.93,-7.37174,12.5907,-45.244,-3169.86,-89260.6,-7.1949,3135.04,5.604,29.14,True
8608.56,0,3800.783,-11.952,12.261,0,11.9652,-17.37,1.72,-1471.4,3925.93,-8.1982,13.227,-39.35,-3073.16,-88665.7,-10.059,6766.56,5.601,30.16,False
8805.46,1,3987.58,-9.6966,10.2576,0,11.7411,-11.9793,1.72,-1471.75,4376.63,-7.7336,15.579,-36.7855,-2695.9,-89247.256,-8.4666,6978.44,3.0129,31.18,False
